270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;25;18.0;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;26;13.0;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;27;13.1;19.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;28;14.6;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;29;14.2;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;30;15.1;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;31;15.4;19.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;01;11.0;13.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;02;11.6;14.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;03;12.6;15.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;04;7.2;18.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;05;7.7;20.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;06;8.4;24.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;07;10.8;15.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;08;9.5;19.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;09;9.4;21.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;10;9.4;14.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;11;9.7;18.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;12;7.6;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;13;4.6;17.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;14;6.3;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;15;11.9;17.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;16;6.3;17.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;17;10.6;16.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;18;5.3;18.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;19;8.5;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;20;6.7;20.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;21;6.7;15.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;22;9.9;17.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;23;7.4;17.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;24;8.8;13.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;25;8.8;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;26;7.0;25.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;27;8.9;17.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;28;7.3;17.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;29;9.5;17.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;30;10.8;13.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;31;10.8;19.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;01;9.9;13.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;02;11.1;14.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;03;9.6;15.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;04;8.9;18.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;05;7.9;16.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;06;8.0;17.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;07;5.0;15.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;08;11.2;16.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;09;9.2;15.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;10;9.1;14.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;11;9.8;18.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;12;8.6;13.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;13;9.0;18.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;14;9.4;16.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;15;7.4;16.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;16;5.2;16.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;17;9.8;14.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;18;5.6;15.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;19;7.2;15.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;20;6.8;20.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;21;7.7;25.8
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;22;7.6;17.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;23;8.0;17.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;24;8.8;14.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;25;11.6;18.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;26;9.1;18.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;27;10.0;15.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;28;12.3;15.8
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;29;8.4;15.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;30;9.2;13.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;31;10.1;16.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;01;6.3;11.3
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;02;7.2;9.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;03;8.5;10.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;04;6.2;17.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;05;6.8;13.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;06;5.4;18.3
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;07;8.1;14.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;08;6.4;10.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;09;5.8;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;10;7.7;10.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;11;8.6;12.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;12;7.0;12.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;13;8.4;11.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;14;6.8;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;15;5.1;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;16;9.2;18.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;17;8.5;10.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;18;5.1;17.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;19;8.1;10.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;20;7.9;18.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;21;9.9;23.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;22;10.1;17.2
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;23;9.2;18.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;24;10.2;11.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;25;9.3;13.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;26;5.9;20.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;27;9.9;21.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;28;7.9;15.9
